Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),ShareVolume
05-12-20,1.8,1.9,1.6,1.8,3103894
05-11-20,1.8,1.8,1.8,1.8,536000
3/20/20,2,2,1.9,1.9,2312691
3/13/20,2.2,2.3,2,2.2,4801014
03-12-20,2.8,2.8,2,2.2,9395406
03-11-20,3.1,3.5,3.1,3.4,5929558
03-10-20,3.4,3.4,2.9,3.1,7109582
03-06-20,3.9,4,3.4,3.5,7846793
03-05-20,4.2,4.3,3.9,4,7918121
03-04-20,4.4,4.4,4.1,4.2,3708695
03-03-20,4.5,4.6,4.4,4.4,1878409
03-02-20,4.3,4.6,4.2,4.5,3511351
2/28/20,4.4,4.4,4.2,4.2,4969240
2/27/20,4.6,4.7,4.4,4.5,4171066
2/26/20,4.8,4.8,4.5,4.5,3471782
2/25/20,4.9,4.9,4.7,4.7,7022568
2/24/20,5,5.1,4.8,4.9,1618996
2/20/20,5,5.1,4.8,5,4999756
2/19/20,5,5.1,4.9,5,2079659
2/18/20,4.9,5,4.8,4.9,3754481
2/17/20,5,5.1,4.8,4.9,2399708
2/14/20,5.2,5.2,4.9,5,973057
2/13/20,5.1,5.2,5,5.1,704606
02-12-20,5,5.1,5,5,829077
02-11-20,5.1,5.2,5,5.1,425687
02-10-20,5.2,5.2,5.1,5.2,258584
02-07-20,5.3,5.3,5.1,5.1,1712084
02-06-20,5.2,5.3,5.1,5.2,366148
02-05-20,5.1,5.3,5.1,5.1,1173931
02-03-20,5,5.2,5,5.1,767032
1/31/20,5.1,5.2,5,5.1,2244329
1/30/20,5.1,5.2,5,5.1,1382738
1/29/20,5.1,5.2,5,5.1,4787228
1/28/20,5,5.1,4.9,4.9,5905586
1/27/20,5.2,5.2,5,5.1,7007978
1/24/20,5.3,5.4,5.2,5.3,1826796
1/23/20,5.3,5.4,5.3,5.3,1293753
1/22/20,5.4,5.4,5.2,5.3,5196642
1/21/20,5.5,5.5,5.3,5.4,3818835
1/20/20,5.5,5.6,5.4,5.5,4710181
1/17/20,5.4,5.6,5.4,5.5,2518507
1/16/20,5.5,5.5,5.3,5.4,5511091
1/14/20,5.8,5.8,5.5,5.5,10456859
1/13/20,5.5,5.8,5.4,5.7,18551656
01-09-20,5.2,5.5,5.2,5.5,14266658
01-08-20,5.4,5.4,5,5.1,13734002
01-07-20,5.5,5.5,5.2,5.4,8559629
01-06-20,5.5,5.6,5.3,5.4,11714825
01-03-20,5.5,5.6,5.3,5.4,17318580
01-02-20,4.9,5.5,4.9,5.4,40978630
12/31/19,5.1,5.2,4.8,5,32312267
12/30/19,4.7,5.2,4.7,5.1,30925567
12/27/19,4.7,4.8,4.6,4.7,6483675
12/26/19,4.6,4.7,4.5,4.7,3645024
12/24/19,4.6,4.6,4.4,4.5,1545608
12/23/19,4.5,4.6,4.4,4.6,5439245
12/20/19,4.3,4.5,4.2,4.4,4792911
12/19/19,4.2,4.3,4.2,4.3,196035
12/18/19,4.3,4.4,4.3,4.3,233773
12/17/19,4.2,4.4,4.2,4.3,456574
12/16/19,4.2,4.4,4.2,4.3,960573
12/13/19,4.3,4.4,4.2,4.3,1012588
12-12-19,4.2,4.4,4.2,4.3,2053640
12-10-19,4.2,4.3,4.1,4.2,483969
12-09-19,4.4,4.4,4.2,4.2,2623599
12-06-19,4.3,4.4,4.3,4.4,734775
12-05-19,4.3,4.5,4.2,4.3,1623999
12-04-19,4.5,4.5,4.3,4.3,449109
12-03-19,4.2,4.5,4.2,4.3,2707829
12-02-19,4.3,4.3,4.2,4.3,1296582
11/29/19,4.3,4.4,4.2,4.3,1269357
11/28/19,4.4,4.5,4.3,4.3,4419828
11/27/19,4.4,4.4,4.3,4.4,124696
11/26/19,4.5,4.5,4.4,4.4,2981221
11/25/19,4.4,4.5,4.4,4.4,3278021
11/22/19,4.4,4.5,4.4,4.4,2514075
11/21/19,4.4,4.5,4.4,4.4,675713
11/20/19,4.4,4.6,4.4,4.4,2952868
11/19/19,4.4,4.5,4.3,4.4,1742667
11/18/19,4.6,4.6,4.3,4.4,5561855
