Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),ShareVolume
11/16/18,3.6,3.8,3.6,3.6,240169
11/15/18,3.6,3.7,3.5,3.6,7756
11/14/18,3.6,3.7,3.4,3.6,56400
11/13/18,3.5,3.7,3.5,3.5,29710
11-12-18,3.7,3.7,3.7,3.7,1927
11-09-18,3.6,3.7,3.4,3.6,8201
11-08-18,3.5,3.6,3.5,3.5,216884
11-07-18,3.6,3.6,3.5,3.6,19111
11-05-18,3.6,3.8,3.6,3.6,25200
11-02-18,3.7,3.9,3.7,3.7,9903
11-01-18,3.8,3.8,3.7,3.8,112084
10/31/18,3.5,3.7,3.5,3.5,20211
10/30/18,3.6,3.9,3.6,3.6,115930
10/29/18,3.6,3.8,3.6,3.6,70106
10/26/18,3.7,3.7,3.6,3.7,75980
10/25/18,3.5,3.6,3.5,3.5,10021
10/23/18,3.5,3.6,3.4,3.5,61000
10/22/18,3.6,3.6,3.6,3.6,100
10/19/18,3.5,3.7,3.5,3.5,119653
10/18/18,3.5,3.6,3.5,3.5,10500
10/16/18,3.6,3.6,3.6,3.6,10577
10/15/18,3.6,3.7,3.5,3.6,43331
10-12-18,3.6,3.7,3.6,3.6,10460
10-10-18,3.6,3.6,3.6,3.6,2247
10-09-18,3.6,3.8,3.6,3.6,23150
10-08-18,3.7,3.8,3.7,3.7,104224
10-05-18,3.8,3.8,3.7,3.8,320060
10-04-18,3.7,3.8,3.7,3.7,124381
10-03-18,3.8,3.8,3.6,3.8,54286
10-02-18,3.6,3.7,3.6,3.6,2460
10-01-18,3.6,3.7,3.6,3.6,5340
9/28/18,3.6,3.8,3.6,3.7,399258
9/27/18,3.7,3.7,3.7,3.7,7501
9/26/18,3.7,3.8,3.7,3.8,11000
9/25/18,3.7,3.7,3.6,3.7,629505
9/21/18,3.8,3.8,3.8,3.8,10102
9/20/18,3.9,3.9,3.7,3.7,1762027
9/19/18,3.7,3.9,3.7,3.8,3706997
9/18/18,3.9,3.9,3.7,3.7,5798171
9/17/18,3.6,3.9,3.6,3.8,728377
9/14/18,3.8,3.8,3.6,3.7,60701
9/13/18,3.7,3.7,3.5,3.6,2200910
09-12-18,3.8,3.9,3.7,3.8,1078238
09-11-18,3.8,3.9,3.8,3.8,121821
09-10-18,3.8,3.9,3.8,3.9,27700
09-07-18,3.8,3.9,3.6,3.8,519935
09-06-18,3.5,3.8,3.4,3.7,1939278
09-05-18,3.3,3.4,3.3,3.4,43718
09-04-18,3.3,3.3,3.2,3.2,35267
09-03-18,3.4,3.4,3.3,3.3,5033
8/31/18,3.5,3.5,3.3,3.3,389725
8/30/18,3.2,3.4,3.2,3.4,54245
8/29/18,3.2,3.2,3.1,3.1,12674
8/28/18,3.1,3.2,3,3.1,112210
8/27/18,3.1,3.2,3.1,3.1,800
8/24/18,3.1,3.2,3.1,3.2,101
8/23/18,3.2,3.2,3.1,3.2,3725
8/21/18,3.1,3.2,3,3.1,73805
8/20/18,3.1,3.3,3.1,3.1,2003
8/17/18,3.3,3.3,3.2,3.2,36118
8/16/18,3.2,3.2,3.2,3.2,72270
8/15/18,3,3,3,3,400
8/14/18,3.2,3.2,3.1,3.1,17001
8/13/18,3.2,3.2,3.2,3.2,80
08-10-18,3.2,3.2,3.2,3.2,200
08-09-18,3.2,3.2,3.1,3.2,7100
08-08-18,3.3,3.3,3.2,3.2,637914
08-07-18,3.2,3.3,3.2,3.2,2010
08-06-18,3.4,3.4,3.4,3.4,200
08-03-18,3.3,3.3,3.2,3.2,3100
08-02-18,3.2,3.3,3.2,3.2,22700
08-01-18,3.2,3.2,3.2,3.2,41749
7/31/18,3.2,3.2,3.2,3.2,67850
7/30/18,3.2,3.2,3.1,3.1,12000
7/26/18,3.2,3.2,3.1,3.1,219748
7/25/18,3.2,3.2,3.1,3.2,160200
7/24/18,3.4,3.4,3.2,3.2,80207
7/23/18,3.5,3.5,3.4,3.4,20341
7/20/18,3.5,3.5,3.4,3.4,8120
7/19/18,3.5,3.5,3.4,3.5,87766
7/18/18,3.4,3.5,3.4,3.4,113250
7/17/18,3.3,3.5,3.3,3.5,367636
7/16/18,3.3,3.4,3.2,3.2,188498
7/13/18,3.3,3.4,3.3,3.3,143874
07-12-18,3.2,3.3,3.2,3.2,950
07-11-18,3.2,3.3,3.2,3.2,50157
07-10-18,3.3,3.3,3.1,3.1,5267
07-06-18,3.2,3.3,3.2,3.2,288770
07-05-18,3,3.2,3,3.2,97454
07-04-18,3.2,3.3,3,3,652803
07-03-18,3.4,3.5,3.3,3.3,41953
07-02-18,3.4,3.4,3.3,3.4,50500
6/29/18,3.5,3.5,3.5,3.5,100
6/28/18,3.5,3.5,3.4,3.4,16010
6/26/18,3.5,3.5,3.5,3.5,100
6/25/18,3.6,3.6,3.5,3.5,3101
6/22/18,3.4,3.6,3.4,3.5,116347
6/21/18,3.4,3.5,3.4,3.5,31700
6/20/18,3.5,3.5,3.4,3.4,20701
6/19/18,3.5,3.6,3.4,3.5,44130
6/18/18,3.5,3.5,3.4,3.4,12160
6/14/18,3.5,3.6,3.5,3.5,5100
6/13/18,3.7,3.7,3.5,3.5,102400
06-12-18,3.5,3.6,3.5,3.6,23134
06-08-18,3.5,3.5,3.5,3.5,281900
06-07-18,3.6,3.6,3.5,3.5,79643
06-06-18,3.6,3.6,3.6,3.6,181750
06-05-18,3.6,3.7,3.6,3.6,18810
06-04-18,3.7,3.7,3.7,3.7,159700
06-01-18,3.8,3.8,3.8,3.8,23000
5/31/18,3.8,3.9,3.7,3.7,650
5/30/18,3.9,3.9,3.8,3.8,47756
5/28/18,3.8,3.9,3.8,3.8,3100
5/25/18,3.8,3.9,3.8,3.8,130653
5/24/18,3.8,3.9,3.8,3.8,5025
5/23/18,3.8,3.9,3.8,3.9,2400
5/22/18,3.9,3.9,3.8,3.8,95200
5/21/18,3.9,4,3.8,3.9,148184
5/18/18,3.9,3.9,3.9,3.9,46610
5/17/18,3.8,3.9,3.8,3.9,53590
5/16/18,3.8,3.8,3.8,3.8,32400
5/15/18,3.9,3.9,3.8,3.8,79110
5/14/18,3.9,3.9,3.8,3.9,917500
05-11-18,4,4,3.9,3.9,2510
05-10-18,3.9,4,3.9,3.9,130001
05-09-18,4,4,3.8,3.9,59310
05-08-18,3.9,3.9,3.9,3.9,121000
05-04-18,3.9,4,3.9,3.9,100005
05-03-18,4,4,4,3.9,1
05-02-18,3.9,4,3.9,3.9,132706
05-01-18,3.9,4,3.9,3.9,757000
4/27/18,4,4.1,4,4,412953
4/26/18,3.9,3.9,3.9,3.9,3000
4/25/18,4,4,3.9,4,48480
4/24/18,4,4,3.9,3.9,48541
4/23/18,3.9,4.1,3.9,3.9,116910
4/20/18,4.1,4.1,3.9,4,50600
4/19/18,4,4.1,3.9,4,120851
4/18/18,4.1,4.1,4,4,915972
4/17/18,4,4.1,4,4,15517
4/16/18,4.1,4.1,4,4,18516
04-12-18,4.1,4.2,4,4.1,1136341
04-11-18,4,4,4,4,61100
04-10-18,3.9,4.1,3.9,4,864534
04-09-18,3.9,3.9,3.9,3.9,45000
04-06-18,4,4,4,4,2101
04-05-18,3.9,4.1,3.9,4,1259504
04-04-18,3.9,4,3.9,3.9,477849
04-03-18,3.8,3.9,3.8,3.8,92938
04-02-18,3.8,3.9,3.8,3.8,33298
3/29/18,3.8,4,3.8,3.9,1352921
3/28/18,3.8,3.9,3.7,3.8,55081
3/27/18,3.7,3.9,3.7,3.8,45500
3/26/18,3.6,3.7,3.6,3.7,8010
3/23/18,3.7,3.7,3.7,3.7,64450
3/22/18,3.8,3.8,3.7,3.7,24650
3/21/18,3.8,3.8,3.7,3.7,7988
3/20/18,3.7,3.8,3.7,3.7,7099
3/19/18,3.8,3.8,3.7,3.7,75501
3/16/18,3.8,3.9,3.7,3.7,40603
3/15/18,3.9,3.9,3.7,3.7,332325
3/14/18,3.8,3.9,3.8,3.8,52900
3/13/18,3.9,3.9,3.8,3.8,131103
03-12-18,3.8,3.9,3.7,3.8,119443
03-09-18,3.9,3.9,3.7,3.7,676038
03-08-18,3.8,3.9,3.8,3.8,223368
03-07-18,3.8,3.8,3.7,3.7,182180
03-06-18,3.8,3.8,3.7,3.8,84999
03-05-18,3.7,4,3.7,3.9,1677479
03-02-18,3.7,3.8,3.7,3.7,134390
2/28/18,3.9,3.9,3.7,3.8,28491
2/27/18,3.9,3.9,3.8,3.8,131426
2/26/18,3.9,3.9,3.8,3.8,446003
2/23/18,3.8,3.9,3.8,3.8,311810
2/22/18,3.9,3.9,3.8,3.8,44333
2/21/18,3.9,4,3.8,3.9,186225
2/20/18,3.8,3.9,3.8,3.8,140450
2/19/18,3.9,3.9,3.8,3.9,121696
2/16/18,3.9,4,3.8,3.9,195881
2/15/18,4,4,3.8,3.8,91145
2/14/18,3.9,3.9,3.9,3.9,174701
02-12-18,3.8,4.1,3.8,3.9,1366634
02-09-18,3.9,4,3.8,3.8,71300
02-08-18,4,4,3.8,3.9,120172
02-07-18,4,4,3.9,3.9,75410
02-06-18,3.8,4.1,3.8,3.9,3947150
02-02-18,3.8,3.8,3.6,3.7,104257
02-01-18,3.8,3.8,3.7,3.7,53405
1/30/18,3.6,3.8,3.6,3.7,196599
1/29/18,3.7,3.7,3.5,3.6,62800
1/26/18,3.6,3.6,3.5,3.5,44600
1/25/18,3.5,3.6,3.5,3.6,303
1/24/18,3.5,3.5,3.4,3.4,39050
1/23/18,3.5,3.6,3.5,3.5,211701
1/22/18,3.7,3.7,3.6,3.6,109524
1/19/18,3.6,3.8,3.6,3.8,18510
1/18/18,3.7,3.7,3.6,3.6,53947
1/17/18,3.8,3.8,3.7,3.7,11400
1/16/18,3.7,3.8,3.7,3.7,33966
01-12-18,3.7,3.8,3.7,3.7,8905
01-11-18,3.7,3.7,3.7,3.7,100
01-10-18,3.7,3.7,3.7,3.7,26899
01-09-18,3.8,3.8,3.7,3.8,153301
01-08-18,3.8,3.9,3.8,3.8,252763
01-05-18,3.8,3.9,3.8,3.8,7410
01-04-18,3.9,3.9,3.8,3.8,5502
01-03-18,3.9,3.9,3.8,3.9,152625
01-02-18,3.8,4,3.8,3.9,364378
12/29/17,3.7,3.8,3.7,3.7,119117
12/28/17,3.7,3.8,3.7,3.7,67007
12/27/17,3.7,3.8,3.7,3.7,242566
12/26/17,3.4,3.9,3.4,3.7,1077512
12/22/17,3.3,3.3,3.3,3.3,50590
12/21/17,3.3,3.4,3.2,3.3,103479
12/20/17,3.5,3.6,3.3,3.4,26404
12/19/17,3.5,3.5,3.3,3.4,187225
12/18/17,3.5,3.6,3.4,3.5,96644
12/15/17,3.5,3.5,3.4,3.5,523611
12/14/17,3.5,3.5,3.5,3.5,11800
12/13/17,3.5,3.7,3.5,3.5,12444
12-12-17,3.4,3.6,3.4,3.6,131465
12-11-17,3.4,3.4,3.4,3.4,6535
12-08-17,3.3,3.4,3.3,3.4,15495
12-07-17,3.4,3.4,3.3,3.3,20726
12-06-17,3.5,3.5,3.4,3.4,177290
12-05-17,3.5,3.5,3.5,3.5,1070318
12-04-17,3.6,3.6,3.6,3.5,25
11/30/17,3.6,3.6,3.5,3.5,25155
11/29/17,3.6,3.6,3.5,3.6,49805
11/28/17,3.6,3.6,3.4,3.5,270336
11/27/17,3.7,3.7,3.6,3.6,62800
11/24/17,3.7,3.7,3.6,3.6,475096
11/23/17,3.8,3.8,3.8,3.8,36500
11/22/17,3.7,3.8,3.7,3.8,46300
11/21/17,3.8,3.8,3.7,3.8,141200
11/20/17,3.8,3.8,3.8,3.8,34750
11/17/17,3.8,3.8,3.8,3.8,45938
11/16/17,3.8,3.8,3.7,3.8,187577
11/15/17,3.9,3.9,3.8,3.9,65391
11/14/17,3.9,3.9,3.7,3.7,291415
11/13/17,4,4,3.9,3.9,46602
11-10-17,3.9,3.9,3.9,3.9,800
11-09-17,3.9,4.1,3.9,4.1,2150
11-08-17,3.9,3.9,3.9,3.9,10000
11-07-17,4,4.1,4,4,181847
11-06-17,4,4.1,4,4,83055
11-02-17,4.1,4.1,4,4,35995
11-01-17,3.9,4.2,3.9,4,298510
10/31/17,4,4,3.9,3.9,17001
10/30/17,4,4,3.9,3.9,311271
10/27/17,4,4,3.9,3.9,111213
10/26/17,4,4.1,4,4,243028
10/25/17,4.1,4.1,4,4,287521
10/24/17,4.1,4.2,4.1,4.1,221801
10/23/17,4,4.1,3.9,4.1,768762
10/20/17,4,4.1,4,4,201301
10/19/17,4.1,4.1,4,4,295391
10/17/17,4.1,4.1,4.1,4.1,28063
10/16/17,4.1,4.2,4,4.1,527374
10/13/17,4.3,4.3,4.1,4.1,214501
10-12-17,4.2,4.3,4.2,4.2,2545690
10-11-17,4,4.3,4,4.2,7311715
10-10-17,4,4.1,3.9,3.9,165322
10-09-17,4,4.1,4,4,92401
10-06-17,4.2,4.2,4,4.1,552314
10-04-17,4,4.3,4,4.1,4844942
10-03-17,4,4.2,4,4,236587
10-02-17,4,4.2,3.9,4.1,2030172
9/29/17,4,4,3.8,3.9,57702
9/28/17,4,4.1,3.9,4,137088
9/27/17,3.9,4,3.9,4,48702
9/26/17,3.9,3.9,3.9,3.9,1005
9/25/17,3.8,3.8,3.7,3.8,52298
9/22/17,3.8,3.9,3.8,3.9,10981
9/21/17,3.9,3.9,3.8,3.8,22362
9/20/17,3.9,4,3.9,3.9,17350
9/19/17,4,4,3.9,3.9,15601
9/18/17,3.9,4,3.9,3.9,16020
9/15/17,4,4,4,3.9,20
9/14/17,4,4,3.9,3.9,3254
9/13/17,3.9,4,3.9,4,6501
09-12-17,3.9,3.9,3.9,3.9,40163
09-11-17,4,4.1,4,4,16906
09-08-17,4,4,4,4,216494
09-07-17,3.8,4.1,3.7,4,503915
09-06-17,4,4,3.7,3.8,102056
09-04-17,3.9,3.9,3.9,3.9,2465
8/31/17,4,4,3.9,3.9,87335
8/30/17,3.9,4,3.8,3.9,67110
8/29/17,3.9,4,3.8,4,47691
8/28/17,3.9,4,3.9,3.9,15433
8/25/17,4,4,3.8,4,33780
8/24/17,3.9,4,3.8,3.9,51601
8/23/17,3.9,4,3.9,4,101065
8/22/17,4,4,3.9,3.9,74540
8/21/17,4.1,4.1,4,4,160917
8/18/17,4,4.1,3.9,4,1453280
8/17/17,3.8,4,3.8,3.9,547719
8/16/17,4,4,3.8,3.8,244579
8/15/17,4,4,3.9,3.9,19900
8/14/17,4,4,3.9,3.9,86200
08-11-17,4,4.1,4,4,45700
08-10-17,4,4.1,4,4,925147
08-09-17,3.9,3.9,3.9,3.9,67500
08-08-17,4,4,3.9,3.9,124470
08-04-17,4.1,4.1,4.1,4.1,50131
08-03-17,4,4.1,4,4.1,226531
08-02-17,4,4,4,4,50000
08-01-17,4.1,4.1,4,4,123000
7/31/17,4.2,4.2,4,4,370338
7/28/17,4.2,4.2,4.1,4.1,13237
7/27/17,4,4.2,4,4.1,652123
7/26/17,3.9,4.1,3.9,4,1499356
7/25/17,4,4,3.9,4,91954
7/24/17,4,4,3.9,3.9,289898
7/21/17,4,4.1,4,4,53250
7/20/17,4,4.1,4,4,955911
7/19/17,4,4.1,4,4,402715
7/18/17,3.9,4.1,3.9,4,1599703
7/17/17,3.9,3.9,3.8,3.8,79062
7/14/17,3.9,4,3.8,3.9,82700
7/13/17,3.8,3.9,3.8,3.8,265637
07-12-17,3.9,3.9,3.8,3.9,229730
07-11-17,4,4,3.9,3.9,248371
07-10-17,4,4,3.9,4,154800
07-07-17,4,4.1,4,4,301564
07-06-17,4,4.1,4,4.1,193470
07-05-17,4,4.1,4,4,168378
07-04-17,4.1,4.2,4,4.1,679307
07-03-17,3.9,4.2,3.9,4.1,2762261
6/30/17,3.8,4,3.7,3.9,1816577
6/29/17,3.7,3.8,3.7,3.7,207950
6/28/17,3.8,3.8,3.7,3.7,6550
6/27/17,3.7,3.7,3.6,3.6,6270
6/23/17,3.7,3.8,3.6,3.7,124215
6/22/17,3.7,3.8,3.7,3.7,81716
6/21/17,3.7,3.8,3.7,3.8,44335
6/20/17,3.7,3.7,3.6,3.6,107530
6/19/17,3.8,3.9,3.7,3.8,332042
6/16/17,3.6,3.9,3.6,3.8,17262
6/15/17,3.5,3.8,3.5,3.8,3406144
6/14/17,3.5,3.6,3.5,3.5,544778
6/13/17,3.5,3.5,3.4,3.5,2812
06-12-17,3.5,3.6,3.5,3.5,180642
06-09-17,3.5,3.5,3.5,3.5,66351
06-07-17,3.5,3.6,3.4,3.6,188885
06-06-17,3.6,3.6,3.4,3.5,25610
06-05-17,3.5,3.6,3.4,3.5,245500
06-02-17,3.5,3.6,3.5,3.5,654622
06-01-17,3.4,3.6,3.4,3.5,1437478
5/31/17,3.4,3.4,3.3,3.4,421984
5/30/17,3.4,3.4,3.3,3.4,237072
5/29/17,3.4,3.5,3.3,3.3,336041
5/26/17,3.3,3.5,3.3,3.4,1463896
5/25/17,3.4,3.4,3.3,3.3,18442
5/24/17,3.3,3.4,3.2,3.2,88935
5/23/17,3.4,3.4,3.2,3.3,431368
5/22/17,3.4,3.4,3.3,3.4,209374
5/19/17,3.3,3.4,3.3,3.3,930297
5/18/17,3.1,3.3,3.1,3.2,605293
5/17/17,3.1,3.3,3.1,3.2,177737
5/16/17,2.8,3.3,2.8,3.2,2902662
5/15/17,2.7,2.8,2.7,2.7,14100
05-12-17,2.7,2.8,2.7,2.7,34575
05-09-17,2.8,2.9,2.7,2.8,209283
05-08-17,2.8,2.8,2.8,2.8,171151
05-05-17,2.8,2.8,2.8,2.8,555274
05-04-17,2.6,2.8,2.6,2.7,83365
05-03-17,2.7,2.7,2.6,2.6,22825
05-02-17,2.7,2.8,2.7,2.7,163671
4/28/17,2.7,2.8,2.7,2.7,192965
4/27/17,2.6,2.7,2.6,2.7,26526
4/26/17,2.6,2.7,2.6,2.7,15600
4/25/17,2.7,2.7,2.7,2.7,33300
4/24/17,2.7,2.7,2.6,2.7,553847
4/21/17,2.7,2.8,2.6,2.7,429604
4/20/17,2.7,2.8,2.7,2.7,207963
4/19/17,2.7,2.7,2.6,2.6,106601
4/18/17,2.7,2.7,2.6,2.6,183454
4/17/17,2.8,2.8,2.6,2.6,217738
04-12-17,2.7,2.8,2.6,2.7,501464
04-11-17,2.7,2.8,2.7,2.7,44135
04-07-17,2.6,2.8,2.6,2.7,883020
04-06-17,2.7,2.7,2.5,2.6,169497
04-05-17,2.5,2.8,2.5,2.7,409742
04-04-17,2.3,2.6,2.3,2.5,726840
04-03-17,2.2,2.3,2.1,2.3,195238
3/31/17,2.2,2.2,2.1,2.2,52151
3/30/17,2.1,2.2,2.1,2.2,33103
3/29/17,2,2.2,2,2.1,57401
3/28/17,2,2.2,2,2,208914
3/27/17,2.1,2.2,2.1,2.1,16001
3/24/17,2.1,2.2,2,2.1,13502
3/23/17,2,2.1,2,2,60349
3/22/17,2.1,2.2,2,2.1,104529
3/21/17,2,2.2,2,2.1,115470
3/20/17,1.9,2,1.9,1.9,242293
3/17/17,2,2,1.9,2,3571
3/16/17,1.9,1.9,1.9,1.9,5000
3/14/17,2.1,2.1,1.9,1.9,434933
3/13/17,2.1,2.2,2.1,2.1,3414
03-10-17,2.1,2.2,2,2.1,19228
03-09-17,2.2,2.2,2,2,125634
03-08-17,2.1,2.2,2.1,2.1,18110
03-07-17,2.2,2.2,2.1,2.1,5700
03-06-17,2.2,2.2,2.2,2.2,111296
03-03-17,2.3,2.3,2.2,2.2,50011
03-02-17,2.4,2.4,2.2,2.3,3830
03-01-17,2.3,2.4,2.3,2.3,4410
2/28/17,2.4,2.4,2.3,2.4,6101
2/23/17,2.4,2.4,2.4,2.4,100
2/22/17,2.4,2.4,2.3,2.3,52101
2/21/17,2.3,2.4,2.3,2.3,5700
2/20/17,2.4,2.4,2.3,2.4,25389
2/17/17,2.4,2.4,2.4,2.4,50100
2/16/17,2.4,2.4,2.3,2.3,47362
2/15/17,2.4,2.4,2.4,2.4,1300
2/14/17,2.3,2.4,2.3,2.3,100251
2/13/17,2.4,2.4,2.4,2.4,5200
02-09-17,2.3,2.4,2.3,2.3,142490
02-08-17,2.4,2.4,2.3,2.3,88100
02-07-17,2.4,2.4,2.3,2.3,1625
02-06-17,2.4,2.4,2.3,2.4,23626
02-03-17,2.3,2.5,2.3,2.5,239589
02-02-17,2.4,2.4,2.4,2.4,200
02-01-17,2.4,2.5,2.3,2.4,6810
1/31/17,2.4,2.5,2.4,2.5,530
1/30/17,2.5,2.5,2.4,2.4,740
1/27/17,2.4,2.4,2.4,2.4,200
1/26/17,2.5,2.5,2.3,2.4,41018
1/25/17,2.4,2.5,2.3,2.3,49601
1/24/17,2.4,2.4,2.3,2.3,18610
1/23/17,2.3,2.5,2.3,2.4,6700
1/20/17,2.4,2.5,2.3,2.3,352023
1/19/17,2.5,2.5,2.4,2.4,17352
1/18/17,2.6,2.6,2.4,2.4,130210
1/17/17,2.5,2.6,2.5,2.5,30570
1/16/17,2.5,2.5,2.5,2.5,69198
1/13/17,2.6,2.7,2.5,2.5,2792
01-11-17,2.5,2.6,2.4,2.5,88324
01-10-17,2.6,2.6,2.5,2.5,180391
01-09-17,2.5,2.5,2.5,2.5,79000
01-06-17,2.6,2.7,2.6,2.7,8130
01-05-17,2.5,2.7,2.5,2.7,111910
01-04-17,2.6,2.7,2.4,2.6,2068199
01-03-17,2.6,2.6,2.4,2.5,201008
01-02-17,2.5,2.6,2.5,2.6,54990
