Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),ShareVolume
05-11-18,80,84,51,51.4,8539
05-10-18,60,67.2,60,67.2,6852
05-09-18,47,53.8,47,53.8,4929
05-08-18,40,43.1,40,43.1,876
05-04-18,28,34.5,28,34.5,996
05-02-18,29.9,29.9,29.9,27.6,1
4/27/18,27,27,27,27.6,2
4/26/18,30.5,30.5,30.5,27.6,8
4/24/18,30,30,30,27.6,51
4/20/18,31.8,31.8,30.8,27.6,11
4/16/18,30.5,30.5,30.5,27.6,5
04-12-18,27.5,33,27.5,27.6,101
04-02-18,28.3,28.3,28,28,111
3/28/18,34,34,34,29.8,11
3/26/18,30,30,28.3,29.8,112
3/23/18,31,31,31,31,100
3/21/18,31,31,30.5,34.8,35
3/14/18,34.8,34.8,34.8,34.8,210
3/13/18,34.8,37.6,34.8,34.8,41
03-09-18,34.8,34.8,34.8,34.8,370
03-07-18,31,31,31,34.8,1
03-02-18,34.5,35,34.5,34.8,100
2/28/18,34.9,34.9,34.9,30.9,1
2/26/18,30,34.9,30,30.9,272
2/16/18,34,34,34,34,100
02-09-18,33,33,30,34.4,26
02-06-18,34,34,28.3,34.4,47
1/29/18,33.9,35,33.9,34.4,405
1/26/18,34,34,34,34,145
1/24/18,33,34,33,34,112
1/23/18,28.9,29,28.9,29,1050
1/22/18,26,26.3,26,29,56
1/19/18,29,29,29,29,800
01-10-18,25.5,25.5,25.5,24.8,50
01-09-18,29,29,29,24.8,28
01-05-18,24.8,24.8,24.8,24.8,100
01-03-18,28,30,28,28,580
01-02-18,30,30,30,24.2,10
12/29/17,27,32.5,21.1,24.2,1238
12/26/17,27.5,31,27.5,27.9,101
12/22/17,27.5,27.5,27.5,34.9,10
12/21/17,32.9,32.9,32.9,34.9,5
12/20/17,34.5,34.5,34.5,34.9,10
12/19/17,25,35,24,34.9,289
12-08-17,29,29,29,29,10
11/30/17,29,29,29,29,125
11/24/17,29,29,29,29,375
11/21/17,27,29.9,27,27.4,374
11/20/17,29.9,29.9,29.9,27.7,29
11/17/17,29,29,27.1,27.7,235
11/16/17,27.5,29,27.5,27.6,205
11/14/17,27.1,27.1,27,27,105
11/13/17,32.6,32.6,32.6,30.6,1
11-10-17,30.5,32,30.1,30.6,1109
11-08-17,34,34,34,37.9,1
11-07-17,37.9,37.9,37.9,37.9,100
11-02-17,34.1,34.1,34.1,34.1,100
10/30/17,39.3,39.3,39.3,38,10
10/27/17,38,38,38,38,144
10/26/17,37.9,37.9,37.9,35.5,3
10/25/17,37.9,37.9,37.8,35.5,14
10/24/17,34,34,34,35.5,2
10/23/17,37.9,37.9,37.9,35.5,10
10/20/17,33,37,33,35.5,209
10/19/17,38,38,38,38,300
10/17/17,33,39.8,33,37,7
10/13/17,37,39.9,34,37,63
10-12-17,36.9,38.9,36.9,37,357
10-11-17,34,37,34,34.8,1134
10-10-17,30.8,30.8,30.8,30.8,1034
10-06-17,40,40,40,38.6,12
10-04-17,40,40,40,38.6,5
10-02-17,40,40,40,38.6,20
9/29/17,38.2,39,36,38.6,131
9/27/17,40.9,40.9,40.9,40.8,2
9/25/17,40.8,41,40.8,40.8,112
9/22/17,38.1,38.1,38.1,38.1,100
9/20/17,41.4,41.4,40,41.4,35
9/19/17,41.4,41.5,40,41.4,1041
9/18/17,41.5,41.5,41.5,41.4,2
9/14/17,41.5,41.5,41,41.4,11
9/13/17,41.6,41.6,41.6,41.4,10
09-12-17,38.1,38.1,38,41.4,14
09-11-17,41.9,42,41.8,41.4,21
09-08-17,42.4,42.4,42.4,41.4,1
09-07-17,40.1,40.1,40,41.4,15
09-06-17,42.4,42.4,42.4,41.4,6
09-04-17,43.9,43.9,43.9,41.4,1
8/31/17,44,44,40,41.4,6
8/25/17,41.3,41.3,41.3,41.4,10
8/17/17,41.4,41.4,41.4,41.4,702
08-11-17,41.3,41.5,41.3,41.4,1163
08-09-17,41.5,41.5,41.5,41.5,751
08-04-17,41.5,41.5,41.5,42.1,3
08-02-17,42.5,42.5,42,42.1,122
08-01-17,42,42,42,42.4,6
7/28/17,42.4,42.4,42.4,42.4,160
7/26/17,42,42,42,42,1000
7/25/17,42,42.7,42,42.5,448
7/24/17,41.9,42,41.9,41.9,174
7/21/17,42,42,42,42,301
7/20/17,40.2,42.8,40.1,41,1450
7/18/17,41,42,41,40,87
7/17/17,40,40,40,40,100
7/14/17,40.6,40.6,40.6,40.6,266
07-12-17,42.7,42.7,40,41.4,611
07-11-17,43.4,43.4,43,43,878
07-10-17,44,44,43,43.1,100
07-06-17,46.1,47,42,43.1,792
07-05-17,48.8,48.8,46.5,46.3,44
07-04-17,47,48,46.1,46.3,467
07-03-17,51,56,45.1,46.6,1758
6/30/17,51,51.5,47,47.4,1335
6/29/17,51.9,51.9,47.2,51.6,237
6/28/17,44.7,50.3,44.7,50,3769
6/27/17,40.3,40.3,40.3,40.4,1
6/23/17,40.5,42,40.3,40.4,312
6/22/17,51.9,51.9,43,44.8,2743
6/20/17,51,51,51,53,10
6/19/17,50,50,50,53,5
6/16/17,54.4,54.4,53,53,320
6/15/17,55.1,55.1,50.1,50.4,265
6/14/17,55,63.7,55,56.5,1999
6/13/17,64.6,64.6,58,64.9,52
06-09-17,65.2,65.2,64.9,64.9,600
06-06-17,55,55,55,55,100
06-05-17,52.5,65,52.5,52.8,104
06-02-17,70,70,63,63.2,2327
5/31/17,71,71,63.5,64,218
5/30/17,63,72.5,62.5,63.1,703
5/29/17,74.8,74.8,64,65.2,18
5/26/17,66,74.5,65,65.2,896
5/25/17,60.6,77,60.5,71.5,3834
5/24/17,71.1,74.5,66,66.1,2554
5/23/17,80,80,71,75.8,3434
5/22/17,95,103.9,75,87.3,3568
5/19/17,87.8,87.8,87,87.8,9469
5/18/17,70,70.3,70,70.3,1147
5/17/17,50,56.3,50,56.3,1272
5/16/17,33.2,45.1,33.2,45.1,9004
5/15/17,18,30.1,18,30.1,16287
05-12-17,17.2,18,17.2,17.2,102
05-09-17,22,22,17.1,20,4613
05-08-17,20,20,20,20,100
05-05-17,16.5,17,16.5,16.5,110
05-04-17,13,15,13,14.1,599
05-03-17,12,12,12,12,2000
04-06-17,9.1,9.1,9.1,9.1,100
